,name,model,bedrooms,bathrooms,district,region,planning_area,subszone,lat,lng,freehold,since_built_year,no_of_units,area_size,since_listing_month,additional_rooms,price
25266,4,apartment,3,3.0,14,1,geylang,aljunied,1.31131219787605,103.882972095616,1,5.0,137.0,990.0,3,0,1842500.0
25267,4,apartment,2,2.0,10,1,queenstown,holland drive,1.3123621720005,103.793301226982,0,92.0,296.0,829.0,4,0,2214800.0
25268,4,apartment,2,2.0,14,1,geylang,geylang east,1.31583675363618,103.892746648427,0,3.0,429.0,678.0,6,0,1551000.0
25269,4,apartment,3,2.0,23,0,bukit panjang,dairy farm,1.3655707838852,103.77504908361,0,92.0,460.0,915.0,4,0,1571600.0
25270,4,apartment,2,1.0,9,1,rochor,mount emily,1.30156333624985,103.847382274312,1,11.0,152.0,731.0,7,0,1430000.0
25271,4,apartment,2,1.0,19,0,hougang,kangkar,1.3761057895409,103.904194219661,0,4.0,1165.0,635.0,10,0,977800.0
25272,4,apartment,2,2.0,15,1,geylang,geylang east,1.31251969868081,103.891760188852,1,8.0,72.0,883.0,14,0,1375000.0
25273,4,condominium,4,4.0,17,0,pasir ris,flora drive,1.35797801043471,103.963675952865,1,13.0,472.0,1894.0,7,0,2310000.0
25274,4,apartment,1,1.0,9,1,river valley,leonie hill,1.29876714993881,103.831774344575,0,16.0,97.0,689.0,5,0,1529000.0
25275,4,condominium,3,2.0,19,0,serangoon,upper paya lebar,1.34536275408588,103.878920785377,1,37.0,250.0,850.0,3,0,1949200.0
25276,4,apartment,2,2.0,13,1,toa payoh,potong pasir,1.3305625038871298,103.86788498045,1,92.0,85.0,700.0,3,0,1504800.0
25277,4,apartment,3,3.0,16,0,bedok,bedok north,1.32974206632152,103.945670424231,0,13.0,556.0,1249.0,3,0,1760000.0
25278,4,apartment,1,1.0,9,1,orchard,boulevard,1.30579942966172,103.833074706219,1,11.0,338.0,624.0,4,1,2264900.0
25279,4,apartment,2,2.0,7,1,kallang,crawford,1.30234754310752,103.862260012361,0,4.0,311.0,710.0,3,0,1758900.0
25280,4,apartment,1,1.0,8,1,kallang,kampong java,1.31782799598861,103.851970497394,1,6.0,106.0,441.0,6,0,946000.0
25281,4,apartment,2,2.0,13,1,toa payoh,bidadari,1.33821440339182,103.87208996414302,0,62.0,667.0,743.0,3,0,1970100.0
25282,4,condominium,2,1.0,15,1,kallang,tanjong rhu,1.29868831359876,103.884853403453,1,6.0,128.0,818.0,5,0,1925000.0
25283,4,apartment,3,2.0,19,0,hougang,kovan,1.36721571020099,103.887069987475,0,92.0,1410.0,926.0,4,1,1379400.0
25284,4,apartment,5,4.0,19,0,hougang,kovan,1.36652661429401,103.875828348014,0,92.0,18.0,1905.0,3,0,2904000.0
25285,4,condominium,4,2.0,21,1,bukit timah,swiss club,1.3382224855350802,103.781375965144,0,33.0,215.0,1647.0,4,0,3309900.0
25286,4,condominium,2,2.0,16,0,bedok,bedok north,1.32757874597986,103.944195009414,0,6.0,582.0,1044.0,5,0,1585100.0
25287,4,condominium,4,4.0,15,1,marine parade,marine parade,1.30146699740269,103.898431969557,1,-1.0,466.4,1701.0,4,0,3850000.0
25288,4,apartment,2,1.0,19,0,serangoon,upper paya lebar,1.34905704486647,103.878113199585,1,5.0,171.0,1044.0,7,0,1419000.0
25289,4,apartment,1,1.0,14,1,geylang,aljunied,1.3114373423868502,103.885310295307,1,5.0,50.0,388.0,4,1,690800.0
25290,4,condominium,4,4.0,4,1,southern islands,sentosa,1.24277478743217,103.839291821387,0,11.0,124.0,3412.0,4,0,7128000.0
25291,4,apartment,3,2.0,19,0,serangoon,upper paya lebar,1.3463320293382002,103.880240670377,1,14.0,29.0,1744.0,11,0,1870000.0
25292,4,condominium,1,1.0,10,1,tanglin,nassim,1.31432631656582,103.831065213527,1,57.0,117.0,549.0,3,0,1526800.0
25293,4,condominium,3,2.0,22,0,jurong west,taman jurong,1.34335239967805,103.719303577001,0,8.0,629.0,1001.0,6,0,1540000.0
25294,4,apartment,4,3.0,15,0,bedok,frankel,1.31671012798955,103.911427920628,1,92.0,31.0,1184.0,3,1,2266000.0
25295,4,condominium,3,3.0,4,1,southern islands,sentosa,1.24678687668364,103.844402093991,0,13.0,249.0,2024.0,3,0,4290000.0
25296,4,apartment,2,1.0,9,1,novena,moulmein,1.31242688268348,103.841064338246,0,92.0,378.0,614.0,3,0,1591700.0
25297,4,apartment,2,2.0,3,1,bukit merah,kampong tiong bahru,1.2763901192721498,103.830271330171,0,92.0,1074.0,657.0,4,0,1656600.0
25298,4,condominium,3,3.0,19,0,sengkang,sengkang town centre,1.3896154541698602,103.895880315991,0,6.0,810.0,1033.0,6,0,1485000.0
25299,4,apartment,3,1.0,10,1,tanglin,nassim,1.31392447346417,103.830437709726,1,6.0,40.0,3897.0,4,0,7047000.0
25300,4,condominium,3,2.0,25,0,woodlands,woodgrove,1.4286858371232598,103.785732891763,0,8.0,689.0,1625.0,3,0,1419000.0
25301,4,executive condominium,3,3.0,18,0,pasir ris,pasir ris park,1.3764703430224698,103.959846533938,0,8.0,416.0,1141.0,5,0,1309000.0
25302,2,apartment,2,2.0,5,1,queenstown,kent ridge,1.28749505390492,103.793610594541,0,52.0,1862.0,731.0,3,0,1226500.0
25303,4,apartment,2,2.0,11,1,novena,moulmein,1.3156928164723998,103.841615456446,1,6.0,180.0,775.0,5,0,1892000.0
25304,4,condominium,1,1.0,16,0,bedok,bedok south,1.32424062857487,103.945166152749,0,5.0,748.0,592.0,6,0,869000.0
25305,4,condominium,2,2.0,23,0,bukit panjang,bangkit,1.37083658603427,103.77617637873,0,6.0,483.0,775.0,3,1,1251800.0
25306,4,apartment,1,1.0,10,1,tanglin,nassim,1.32084379385904,103.823206216568,1,11.0,32.0,635.0,4,0,1254000.0
25307,4,condominium,4,4.0,19,0,sengkang,anchorvale,1.3971040106626498,103.892771167018,0,92.0,548.0,1389.0,4,0,1485000.0
25308,4,condominium,3,3.0,15,1,marine parade,mountbatten,1.29640802690388,103.888509895316,1,12.0,327.0,1604.0,5,0,3718000.0
25309,4,condominium,3,2.0,3,1,queenstown,margaret drive,1.29573433474414,103.806030198974,0,5.0,845.0,1034.0,6,0,2420000.0
25310,4,apartment,1,1.0,9,1,museum,dhoby ghaut,1.29820850754805,103.842814069272,1,15.0,265.0,743.0,3,0,2189000.0
25311,1,apartment,4,5.0,1,1,downtown core,central subzone,1.27671498507474,103.853326932298,0,5.0,1042.0,2045.0,10,0,6042200.0
25312,4,apartment,1,1.0,8,1,kallang,lavender,1.31099855930995,103.861155186704,1,10.0,36.0,344.0,4,0,682000.0
25313,4,condominium,3,2.0,14,1,geylang,aljunied,1.31721501497667,103.884668916461,0,4.0,250.0,861.0,6,0,1537800.0
25314,4,apartment,1,1.0,19,0,hougang,kovan,1.3618992142296398,103.87861280778,1,12.0,31.0,430.0,6,0,660000.0
25315,4,apartment,2,2.0,10,1,orchard,tanglin,1.3049543207656202,103.827627471264,1,-1.0,154.0,1313.0,3,0,4796000.0
25316,5,condominium,4,2.0,4,1,bukit merah,maritime square,1.26557373647429,103.810316696338,0,11.0,1129.0,3229.0,3,0,9207000.0
25317,4,apartment,2,2.0,15,0,bedok,frankel,1.31186408450582,103.923826324456,1,13.0,40.0,1884.0,5,0,2068000.0
25318,4,condominium,3,3.0,21,0,clementi,sunset way,1.33102936528877,103.767519926051,1,92.0,660.0,1109.0,4,0,2079000.0
25319,4,apartment,3,3.0,5,0,clementi,clementi woods,1.3086213508082198,103.766796157117,0,92.0,640.0,1130.0,4,0,2057000.0
25320,4,condominium,3,3.0,4,1,southern islands,sentosa,1.23978494620582,103.83727712150998,0,11.0,151.0,2164.0,3,0,4889500.0
25321,4,condominium,4,4.0,27,0,yishun,lower seletar,1.4180713949583403,103.84790678249,0,6.0,420.0,3573.0,5,1,3608000.0
25322,3,condominium,5,7.0,10,1,newton,orange grove,1.31083945362027,103.828325367461,1,8.0,156.0,6458.0,6,0,39462500.0
25323,4,apartment,2,2.0,7,1,kallang,crawford,1.30362436148674,103.861412914416,0,45.0,132.0,883.0,4,0,976800.0
25324,4,apartment,2,2.0,14,1,geylang,aljunied,1.31514448371947,103.884050282732,1,8.0,72.0,764.0,5,0,1320000.0
25325,4,apartment,2,2.0,19,1,toa payoh,joo seng,1.34036185896759,103.883846444139,0,-1.0,115.0,731.0,4,0,1492700.0
25326,4,apartment,2,1.0,11,1,novena,moulmein,1.31711023904743,103.837956844749,1,-1.0,70.0,549.0,4,0,1678600.0
25327,4,apartment,4,4.0,17,0,pasir ris,flora drive,1.36106278251276,103.969953491394,1,92.0,276.0,1421.0,4,0,2200000.0
25328,4,apartment,2,1.0,7,1,downtown core,bugis,1.29751049338808,103.856297302855,0,92.0,522.0,614.0,4,0,1929400.0
25329,4,apartment,2,1.0,3,1,bukit merah,kampong tiong bahru,1.2767486020566698,103.829703394306,0,92.0,1074.0,657.0,4,0,1706100.0
25330,4,condominium,4,3.0,19,0,serangoon,upper paya lebar,1.3455376872680402,103.881006170094,1,1.0,80.0,1356.0,3,0,3037400.0
25331,1,apartment,3,3.0,1,1,downtown core,central subzone,1.27671498507474,103.853326932298,0,5.0,1042.0,1539.0,5,0,4726300.0
25332,5,condominium,3,3.0,4,1,bukit merah,maritime square,1.26742739055301,103.813671410135,0,11.0,1129.0,1750.0,6,0,4180000.0
25333,4,apartment,2,2.0,15,0,bedok,frankel,1.31289479727385,103.912335625355,1,13.0,16.0,883.0,7,0,1155000.0
25334,4,apartment,2,2.0,20,1,bishan,upper thomson,1.35721570859393,103.830970608366,0,6.0,445.0,731.0,4,0,1452000.0
25335,4,condominium,2,2.0,2,1,downtown core,anson,1.2738629435052,103.843710484506,0,62.0,351.0,732.0,4,0,1870000.0
25336,4,condominium,4,3.0,21,1,bukit timah,swiss club,1.33754381802021,103.781458683883,0,1.0,171.0,1518.0,4,0,3190000.0
25337,4,apartment,4,3.0,7,1,downtown core,city hall,1.29438518375248,103.8560297971,0,6.0,190.0,2357.0,9,0,7480000.0
25338,4,apartment,3,3.0,2,1,bukit merah,everton park,1.27588976787545,103.83815170912202,1,62.0,262.0,915.0,4,0,2689500.0
25339,4,apartment,3,3.0,19,0,hougang,kovan,1.36721446874555,103.886695353899,0,92.0,1410.0,1281.0,4,0,2114200.0
25340,4,apartment,1,1.0,19,0,sengkang,sengkang town centre,1.39135111898229,103.895997534531,0,20.0,536.0,850.0,5,0,770000.0
25341,4,apartment,1,1.0,3,1,bukit merah,kampong tiong bahru,1.2763901192721498,103.830271330171,0,92.0,1074.0,527.0,4,0,1378300.0
25342,4,apartment,5,5.0,2,1,bukit merah,everton park,1.27588976787545,103.83815170912202,1,62.0,262.0,1819.0,4,0,6288700.0
25343,4,apartment,4,4.0,6,1,downtown core,city hall,1.29298775382221,103.851046829843,0,6.0,39.0,3391.0,6,0,12759400.0
25344,4,apartment,3,2.0,25,0,sembawang,sembawang springs,1.4401512884871297,103.82780133663,0,92.0,448.0,1206.0,4,0,1706100.0
25345,5,condominium,5,5.0,4,1,bukit merah,maritime square,1.26816216653267,103.814379904552,0,11.0,1129.0,5802.0,6,0,13200000.0
25346,4,condominium,3,2.0,19,0,serangoon,serangoon garden,1.36995099275208,103.872312298956,0,-1.0,1052.0,861.0,6,0,1397000.0
25347,4,apartment,4,4.0,9,1,river valley,one tree hill,1.30315428073007,103.829577548446,1,7.0,40.0,3100.0,5,0,12650000.0
25348,2,apartment,3,2.0,5,1,queenstown,kent ridge,1.28749505390492,103.793610594541,0,52.0,1862.0,904.0,4,0,1784200.0
25349,4,condominium,2,2.0,18,0,tampines,tampines west,1.3550558263709598,103.929921925596,0,3.0,626.0,700.0,3,0,1010800.0
25350,4,condominium,1,1.0,15,0,bedok,frankel,1.31129551056551,103.914950397016,1,7.0,222.0,646.0,7,1,1305000.0
25351,4,condominium,1,1.0,19,0,serangoon,upper paya lebar,1.34478691681927,103.878778848783,1,37.0,250.0,463.0,4,0,1048300.0
25352,4,apartment,3,3.0,15,1,marine parade,marine parade,1.29897474563265,103.899038172699,1,62.0,144.0,1109.0,4,0,2739000.0
25353,4,apartment,2,2.0,3,1,outram,pearl's hill,1.2829614865958898,103.839814598308,0,92.0,774.0,840.0,3,0,1980000.0
25354,4,apartment,1,1.0,10,1,tanglin,nassim,1.32084379385904,103.823206216568,1,11.0,32.0,635.0,4,0,1298000.0
25355,4,condominium,2,2.0,26,0,ang mo kio,yio chu kang west,1.3866560701672102,103.84125867978202,0,25.0,664.0,948.0,14,0,1078000.0
25356,4,apartment,4,3.0,5,1,queenstown,pasir panjang 2,1.28082397634044,103.790728746282,0,62.0,548.0,1830.0,4,0,3385800.0
25357,4,condominium,2,1.0,5,1,queenstown,pasir panjang 2,1.28071186552745,103.79096314844,0,62.0,548.0,646.0,4,0,1190200.0
25358,4,condominium,2,2.0,5,0,clementi,west coast,1.31953454003701,103.755041065315,1,14.0,315.0,907.0,4,0,1512500.0
25359,4,apartment,1,1.0,1,1,downtown core,cecil,1.27940014288617,103.847329579148,0,11.0,312.0,506.0,4,0,1265000.0
25360,4,apartment,1,1.0,13,1,toa payoh,potong pasir,1.33154468020698,103.866996465418,0,4.0,731.0,420.0,7,1,866800.0
25361,4,condominium,1,1.0,15,1,kallang,tanjong rhu,1.2984373006061298,103.884408021083,1,6.0,130.0,420.0,6,0,1155000.0
25362,4,apartment,1,1.0,9,1,museum,dhoby ghaut,1.29828159353819,103.842786822646,1,15.0,265.0,861.0,4,0,1925000.0
25363,4,apartment,4,5.0,9,1,newton,cairnhill,1.30656259650495,103.837800731046,1,11.0,140.0,2001.0,3,0,7797800.0
25364,4,condominium,2,2.0,19,0,serangoon,upper paya lebar,1.3455376872680402,103.881006170094,1,1.0,80.0,710.0,4,0,1650900.0
25365,4,apartment,3,2.0,14,1,geylang,macpherson,1.32550014170954,103.882891463503,0,-1.0,265.0,883.0,4,0,1819400.0
25366,4,condominium,3,4.0,15,1,marine parade,mountbatten,1.2983271637053,103.893447598793,1,1.0,56.0,1862.0,4,0,5435100.0
25367,4,condominium,2,2.0,13,1,toa payoh,woodleigh,1.33591796463135,103.869688700669,0,10.0,330.0,861.0,4,0,1452000.0
25368,4,condominium,2,2.0,2,1,bukit merah,everton park,1.27527115223131,103.83683222505,1,9.0,351.0,915.0,6,0,2310000.0
25369,4,condominium,1,1.0,14,0,bedok,kaki bukit,1.3282124234643502,103.907086070579,0,7.0,748.0,528.0,6,0,792000.0
25370,4,condominium,2,2.0,4,1,bukit merah,maritime square,1.26536479952555,103.817366011809,0,62.0,429.0,893.0,3,0,2390300.0
25371,4,apartment,2,2.0,1,1,downtown core,central subzone,1.28076943476846,103.852658562152,0,14.0,1111.0,893.0,4,0,2068000.0
25372,4,apartment,2,1.0,10,1,river valley,one tree hill,1.2998826225442,103.828975333714,1,9.0,60.0,710.0,4,0,2068000.0
25373,4,apartment,4,3.0,19,0,sengkang,rivervale,1.39115678760038,103.90404773677,0,20.0,490.0,1538.0,11,0,1284800.0
25374,4,apartment,2,2.0,1,1,downtown core,cecil,1.27708340707631,103.849181343548,0,5.0,510.0,1152.0,6,0,2585000.0
25375,4,apartment,3,2.0,2,1,downtown core,tanjong pagar,1.27601222585222,103.845897843593,0,46.0,210.0,1033.0,4,0,1628000.0
25376,4,apartment,4,4.0,11,1,novena,moulmein,1.31961486592659,103.845969245127,1,62.0,87.0,1302.0,4,0,3407800.0
25377,4,condominium,4,6.0,15,1,marine parade,mountbatten,1.2983271637053,103.893447598793,1,1.0,56.0,2820.0,4,0,7871600.0
25378,4,condominium,3,2.0,10,1,bukit timah,holland road,1.33161839267294,103.794252400987,1,1.0,285.0,990.0,4,0,3026100.0
25379,4,condominium,4,4.0,9,1,river valley,leonie hill,1.29829067681172,103.833377647901,0,38.0,210.0,2583.0,11,0,4378000.0
25380,4,apartment,4,2.0,14,0,bedok,frankel,1.3180672677588998,103.908811491066,1,62.0,42.0,1076.0,4,0,1760000.0
25381,4,apartment,1,1.0,8,1,kallang,kampong java,1.31438189347147,103.854233088273,1,8.0,48.0,592.0,5,0,990000.0
25382,4,executive condominium,4,3.0,28,0,sengkang,fernvale,1.38915074349074,103.870336091468,0,6.0,496.0,1206.0,4,0,1540000.0
25383,4,condominium,1,1.0,9,1,river valley,leonie hill,1.29916779999053,103.83342756799,0,7.0,462.0,549.0,6,0,1570800.0
25384,4,apartment,3,2.0,19,0,hougang,hougang central,1.37073588285709,103.895120805047,0,6.0,160.0,796.0,4,0,1166000.0
25385,4,apartment,1,1.0,1,1,downtown core,cecil,1.27708340707631,103.849181343548,0,5.0,510.0,474.0,3,0,1166000.0
25386,4,condominium,1,1.0,23,0,bukit batok,hillview,1.36478651146586,103.764763618001,0,5.0,512.0,667.0,6,0,946000.0
25387,2,apartment,4,3.0,5,1,queenstown,kent ridge,1.28734967872327,103.793056323472,0,52.0,1862.0,2110.0,4,0,3476000.0
25388,4,condominium,4,3.0,10,1,bukit timah,farrer court,1.31356614088715,103.803217953455,1,62.0,638.0,1496.0,3,0,4180000.0
25389,4,condominium,3,2.0,9,1,river valley,institution hill,1.2934966639073,103.8381049101,0,1.0,450.0,1012.0,3,0,3450900.0
25390,1,apartment,1,1.0,1,1,downtown core,central subzone,1.2772242561628302,103.853694940241,0,5.0,1042.0,710.0,3,0,1829400.0
25391,4,condominium,1,1.0,9,1,river valley,leonie hill,1.29916779999053,103.83342756799,0,7.0,462.0,570.0,4,0,1815000.0
25392,4,apartment,2,2.0,1,1,downtown core,central subzone,1.28076943476846,103.852658562152,0,14.0,1111.0,883.0,7,0,1815000.0
25393,4,apartment,4,4.0,15,1,geylang,geylang east,1.31270763418218,103.904671198022,1,1.0,17.0,1345.0,4,0,2398000.0
25394,4,apartment,4,4.0,5,0,clementi,faber,1.31824215890806,103.760505326326,0,52.0,1468.0,1464.0,4,0,2937000.0
25395,5,condominium,2,2.0,4,1,bukit merah,maritime square,1.26675675764187,103.809838999267,0,11.0,1129.0,1012.0,6,0,1911800.0
25396,4,condominium,3,2.0,17,0,pasir ris,flora drive,1.35941809852708,103.965393923725,1,19.0,299.0,1066.0,6,0,1023000.0
25397,4,condominium,1,1.0,10,1,bukit timah,farrer court,1.31356614088715,103.803217953455,1,62.0,638.0,538.0,3,0,1566400.0
25398,4,condominium,3,3.0,1,1,downtown core,cecil,1.2774736076471398,103.849418557895,0,-1.0,466.4,1755.0,5,0,4516000.0
25399,4,condominium,4,4.0,10,1,tanglin,chatsworth,1.29810982307445,103.827712685178,0,26.0,325.0,1787.0,6,0,3135000.0
25400,4,condominium,4,4.0,19,0,serangoon,upper paya lebar,1.34579628007765,103.880801954328,1,1.0,80.0,1914.0,4,0,3793700.0
25401,4,condominium,4,5.0,9,1,river valley,institution hill,1.2942408571583,103.836767303675,1,-1.0,376.0,2056.0,4,1,6851900.0
25402,1,apartment,1,1.0,1,1,downtown core,central subzone,1.2772242561628302,103.853694940241,0,5.0,1042.0,657.0,4,0,1936000.0
25403,4,condominium,4,4.0,4,1,southern islands,sentosa,1.24678687668364,103.844402093991,0,13.0,249.0,2335.0,5,0,4829000.0
25404,4,apartment,3,3.0,5,1,queenstown,one north,1.30220440131525,103.789907530412,0,13.0,405.0,1422.0,4,1,2728000.0
25405,4,condominium,3,2.0,19,0,serangoon,upper paya lebar,1.35147983397621,103.876114656049,0,2.0,519.0,1066.0,4,0,1931600.0
25406,4,condominium,2,1.0,16,0,bedok,bedok north,1.3276667701016,103.944745938969,0,6.0,582.0,650.0,7,0,1098900.0
25407,1,apartment,2,2.0,1,1,downtown core,central subzone,1.27671498507474,103.853326932298,0,5.0,1042.0,1173.0,4,0,3236600.0
25408,4,apartment,3,2.0,5,1,queenstown,one north,1.3034460248358002,103.789068096096,0,-1.0,165.0,947.0,3,0,1925000.0
25409,4,condominium,4,5.0,4,1,southern islands,sentosa,1.24297424636053,103.839164641252,0,11.0,124.0,3789.0,6,0,7823200.0
25411,4,apartment,3,3.0,14,1,geylang,aljunied,1.31190419143627,103.885369365155,1,10.0,84.0,958.0,4,0,1430000.0
25412,4,condominium,2,2.0,1,1,downtown core,central subzone,1.279625798918,103.854987203774,0,12.0,428.0,1227.0,5,0,4180000.0
25413,4,apartment,1,2.0,14,1,geylang,aljunied,1.31094521852726,103.882721097721,1,5.0,146.0,517.0,6,0,808500.0
25414,4,apartment,1,1.0,23,0,bukit batok,hillview,1.3639320309406298,103.764583569188,0,6.0,528.0,624.0,4,0,1097800.0
25415,4,apartment,4,3.0,15,0,bedok,frankel,1.30917604327401,103.911351983658,1,6.0,36.0,1249.0,4,0,2516800.0
25416,4,condominium,4,3.0,11,1,novena,malcolm,1.32534460429599,103.840724426138,1,-1.0,90.0,1088.0,4,0,2805000.0
25417,4,condominium,2,2.0,4,1,bukit merah,maritime square,1.264546384026,103.817334164497,0,62.0,429.0,883.0,4,0,2414500.0
25418,4,condominium,1,1.0,14,1,geylang,aljunied,1.3191895872053898,103.881380824314,0,5.0,1024.0,441.0,5,0,849200.0
25419,4,apartment,1,1.0,19,0,hougang,tai seng,1.3456071974723205,103.882695128109,1,6.0,141.0,430.0,3,0,756800.0
25420,4,apartment,3,3.0,10,1,tanglin,chatsworth,1.2962220784416298,103.82908544855,1,20.0,108.0,2260.0,4,0,4235000.0
25421,5,condominium,3,3.0,4,1,bukit merah,maritime square,1.26816216653267,103.814379904552,0,11.0,1129.0,1600.0,4,0,2948000.0
25422,4,apartment,5,4.0,10,1,tanglin,nassim,1.3164820339781698,103.829897153451,1,92.0,115.0,2217.0,4,0,7293000.0
25423,4,apartment,3,4.0,15,1,marine parade,marine parade,1.29962978981916,103.898114344383,1,5.0,109.0,1335.0,6,0,3575000.0
25424,4,condominium,1,1.0,22,0,jurong east,jurong gateway,1.33555731797921,103.742416815373,0,6.0,738.0,506.0,5,0,1045000.0
25425,4,apartment,2,2.0,10,1,bukit timah,coronation road,1.33064578663321,103.796256777211,0,62.0,476.0,710.0,3,0,2078300.0
25426,4,condominium,3,4.0,9,1,newton,orange grove,1.30912829551282,103.831608449156,1,37.0,146.0,2680.0,9,0,8250000.0
25427,4,apartment,3,2.0,9,1,river valley,institution hill,1.2952856447523702,103.838567440302,1,62.0,51.0,904.0,4,0,2200000.0
25428,4,apartment,3,3.0,13,1,toa payoh,bidadari,1.33818991845165,103.87162768584,0,62.0,667.0,850.0,4,0,1947000.0
25429,4,apartment,1,1.0,8,1,kallang,kampong java,1.31621273957801,103.854195999834,1,13.0,8.0,646.0,6,1,877800.0
25430,4,apartment,1,1.0,27,0,yishun,yishun central,1.42866319767121,103.835828704052,0,4.0,920.0,454.0,7,0,869000.0
25431,4,condominium,3,3.0,9,1,river valley,oxley,1.2957852315836202,103.842103667366,1,12.0,176.0,3552.0,4,0,5610000.0
25432,4,apartment,4,3.0,13,1,toa payoh,potong pasir,1.33003597946809,103.868352136654,0,11.0,110.0,2368.0,4,0,2839600.0
25433,4,condominium,2,1.0,3,1,bukit merah,alexandra north,1.29269478978815,103.820411467009,0,5.0,469.0,743.0,5,0,1741300.0
25434,4,apartment,2,2.0,23,0,choa chu kang,yew tee,1.39729776002895,103.746524986925,0,14.0,139.0,840.0,6,0,1045000.0
25435,1,apartment,4,5.0,1,1,downtown core,central subzone,1.27671498507474,103.853326932298,0,5.0,1042.0,2250.0,5,0,8250000.0
25436,4,apartment,4,4.0,9,1,newton,cairnhill,1.30851030840347,103.837972449413,1,7.0,39.0,1744.0,4,0,6270000.0
25437,4,condominium,4,4.0,1,1,downtown core,central subzone,1.28034497999593,103.852143277672,0,9.0,221.0,2045.0,6,1,4598000.0
25438,4,apartment,3,3.0,10,1,tanglin,nassim,1.31568887219293,103.832317948898,1,1.0,52.0,1249.0,4,0,3719100.0
25439,4,condominium,4,4.0,10,1,tanglin,chatsworth,1.29351621618476,103.822235361872,0,6.0,109.0,3003.0,15,0,5775000.0
25440,4,apartment,2,2.0,15,1,marine parade,marine parade,1.29980838493639,103.898492758597,1,1.0,92.0,710.0,4,0,1650000.0
25441,4,apartment,3,3.0,1,1,downtown core,cecil,1.27708340707631,103.849181343548,0,5.0,510.0,1528.0,4,0,3300000.0
25442,1,apartment,4,5.0,1,1,downtown core,central subzone,1.2772242561628302,103.853694940241,0,5.0,1042.0,6469.0,6,0,23482500.0
25443,4,apartment,2,2.0,9,1,orchard,boulevard,1.30580609670053,103.833059609864,1,11.0,338.0,947.0,6,0,3957800.0
25444,4,apartment,2,1.0,19,0,serangoon,upper paya lebar,1.3440007065892898,103.873223687244,1,6.0,139.0,560.0,5,0,1067000.0
25445,4,condominium,4,3.0,12,1,novena,balestier,1.32792812694096,103.843273141429,1,9.0,280.0,1389.0,3,0,2640000.0
25446,4,condominium,2,2.0,19,0,hougang,kovan,1.36156729111649,103.885363752044,0,11.0,521.0,947.0,4,0,1595000.0
25447,4,condominium,3,2.0,15,1,marine parade,marine parade,1.30037788649789,103.899209385261,1,36.0,592.0,1109.0,3,0,2904000.0
25448,4,condominium,3,3.0,15,1,kallang,tanjong rhu,1.2984373006061298,103.884408021083,1,6.0,130.0,1184.0,5,1,2735000.0
25449,4,apartment,2,2.0,10,1,newton,goodwood park,1.31458588919367,103.836877329386,1,23.0,32.0,1862.0,3,1,3465000.0
25450,4,apartment,2,2.0,1,1,downtown core,cecil,1.27708340707631,103.849181343548,0,5.0,510.0,1098.0,4,0,2585000.0
25451,4,condominium,2,2.0,22,0,jurong east,jurong gateway,1.3362963694596202,103.74173137219,0,6.0,738.0,678.0,4,0,1526800.0
25452,4,condominium,3,2.0,23,0,bukit batok,guilin,1.35213754685233,103.759354902417,0,17.0,572.0,1130.0,4,0,1485000.0
25453,4,condominium,2,2.0,21,1,bukit timah,swiss club,1.33862751968993,103.781450832302,0,33.0,215.0,786.0,4,0,1732500.0
25454,4,condominium,1,1.0,12,1,toa payoh,boon teck,1.33874811788053,103.850881932323,0,3.0,578.0,484.0,3,0,932800.0
25455,4,apartment,3,2.0,1,1,downtown core,cecil,1.27708340707631,103.849181343548,0,5.0,510.0,1528.0,4,0,3638800.0
25456,4,condominium,2,2.0,25,0,woodlands,woodgrove,1.43004999083757,103.784677595901,0,7.0,337.0,699.0,6,0,1012000.0
25457,4,condominium,3,2.0,1,1,downtown core,central subzone,1.28034497999593,103.852143277672,0,9.0,221.0,1625.0,8,0,3408900.0
25458,5,condominium,3,3.0,4,1,bukit merah,maritime square,1.26816216653267,103.814379904552,0,11.0,1129.0,1538.0,3,0,3168000.0
25459,4,apartment,4,3.0,5,1,queenstown,one north,1.30220440131525,103.789907530412,0,13.0,405.0,1594.0,5,0,2777500.0
25460,4,apartment,3,2.0,10,1,bukit timah,coronation road,1.3297125646108705,103.796996065203,0,62.0,476.0,947.0,3,0,2200000.0
25461,3,condominium,3,3.0,10,1,newton,orange grove,1.31083945362027,103.828325367461,1,8.0,156.0,1582.0,7,0,5274500.0
25462,4,apartment,1,1.0,3,1,outram,pearl's hill,1.2829614865958898,103.839814598308,0,92.0,774.0,431.0,4,0,1485000.0
25463,4,apartment,1,1.0,14,1,geylang,aljunied,1.31131219787605,103.882972095616,1,5.0,137.0,495.0,4,0,1048300.0
25464,4,apartment,3,3.0,10,1,tanglin,nassim,1.31568887219293,103.832317948898,1,1.0,52.0,1249.0,4,0,3572800.0
25465,4,condominium,3,3.0,4,1,bukit merah,maritime square,1.26747019767944,103.815542991374,0,18.0,969.0,2282.0,6,0,3520000.0
25466,5,condominium,3,3.0,4,1,bukit merah,maritime square,1.2660323031034,103.810194806912,0,11.0,1129.0,1560.0,3,0,3520000.0
25467,4,condominium,3,2.0,14,0,bedok,kaki bukit,1.32936720206385,103.905791323853,1,92.0,237.0,883.0,4,0,1843600.0
